Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,sample0,sample1,sample2,Reduced,Smoothed,Mean Rebuild Frequency
2025-09-05 11:41:41,5338,pairwise,PairwiseVerletLists,1.000000,vlp_c08,none,SoA,enabled,22745330405,352658366,347750201,2587508221,2587508221,10
2025-09-05 12:01:17,10002,pairwise,LinkedCells,1.000000,lc_c01,none,AoS,disabled,295945581,296846213,297131406,296756149,296756149,10
2025-09-05 12:01:18,10005,pairwise,LinkedCells,1.000000,lc_c01,none,SoA,disabled,175492823,174478695,175197643,174580107,174580107,10
2025-09-05 12:01:19,10008,pairwise,LinkedCells,1.000000,lc_c01_combined_SoA,none,SoA,disabled,132041959,131577707,132341390,131624132,131624132,10
2025-09-05 12:01:20,10011,pairwise,LinkedCells,1.000000,lc_c04,none,AoS,disabled,162350353,163965489,162898641,162843812,162843812,10
2025-09-05 12:01:21,10014,pairwise,LinkedCells,1.000000,lc_c04,none,AoS,enabled,128579402,129432625,128830521,128805409,128805409,10
2025-09-05 12:01:22,10017,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,disabled,149310434,148362282,148387739,148457097,148457097,10
2025-09-05 12:01:23,10020,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,103394434,103276082,103335660,103287917,103287917,10
2025-09-05 12:01:24,10023,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,disabled,169610275,169775403,170471383,169758890,169758890,10
2025-09-05 12:01:24,10026,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,137021746,137529960,137463355,137419194,137419194,10
2025-09-05 12:01:25,10029,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,SoA,disabled,160104660,158464309,158506507,158628344,158628344,10
2025-09-05 12:01:26,10032,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,SoA,enabled,116058728,115762554,115716969,115751144,115751144,10
2025-09-05 12:01:27,10035,pairwise,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,disabled,158884711,158480930,159266747,158521308,158521308,10
2025-09-05 12:01:28,10038,pairwise,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,enabled,135611682,135284149,135294532,135316902,135316902,10
2025-09-05 12:01:29,10041,pairwise,LinkedCells,1.000000,lc_c08,none,AoS,disabled,200517609,200649590,200656428,200636391,200636391,10
2025-09-05 12:01:30,10044,pairwise,LinkedCells,1.000000,lc_c08,none,AoS,enabled,169948891,169732945,169541588,169582318,169582318,10
2025-09-05 12:01:31,10047,pairwise,LinkedCells,1.000000,lc_c08,none,SoA,disabled,202115789,200841729,200869415,200969135,200969135,10
2025-09-05 12:01:32,10050,pairwise,LinkedCells,1.000000,lc_c08,none,SoA,enabled,163228001,162833455,162955867,162872909,162872909,10
2025-09-05 12:01:33,10053,pairwise,LinkedCells,1.000000,lc_c18,none,AoS,disabled,241574121,241829707,241995763,241804148,241804148,10
2025-09-05 12:01:34,10056,pairwise,LinkedCells,1.000000,lc_c18,none,AoS,enabled,217673497,217671141,217645729,217648505,217648505,10
2025-09-05 12:01:35,10059,pairwise,LinkedCells,1.000000,lc_c18,none,SoA,disabled,283336152,282114580,282112049,282234459,282234459,10
2025-09-05 12:01:36,10062,pairwise,LinkedCells,1.000000,lc_c18,none,SoA,enabled,195707873,195408963,195396048,195427230,195427230,10
2025-09-05 12:01:38,10065,pairwise,LinkedCells,1.000000,lc_sliced,none,AoS,disabled,273442741,274457067,274437948,274338427,274338427,10
2025-09-05 12:01:39,10068,pairwise,LinkedCells,1.000000,lc_sliced,none,AoS,enabled,214008569,214289504,214244069,214220519,214220519,10
2025-09-05 12:01:40,10071,pairwise,LinkedCells,1.000000,lc_sliced,none,SoA,disabled,220145825,219138663,218733438,218874676,218874676,10
2025-09-05 12:01:41,10074,pairwise,LinkedCells,1.000000,lc_sliced,none,SoA,enabled,128053090,127568354,127774972,127616827,127616827,10
2025-09-05 12:01:42,10077,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,AoS,disabled,208682963,209595037,209422198,209348274,209348274,10
2025-09-05 12:01:43,10080,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,AoS,enabled,163692334,164436756,163808547,163796925,163796925,10
2025-09-05 12:01:44,10083,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,disabled,177196439,176966874,176937712,176963584,176963584,10
2025-09-05 12:01:45,10086,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,107825756,107488160,107417312,107458156,107458156,10
2025-09-05 12:01:47,10089,pairwise,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,AoS,disabled,220372725,209729095,209507731,210594230,210594230,10
2025-09-05 12:01:48,10092,pairwise,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,AoS,enabled,164242985,164168326,163819369,163861730,163861730,10
2025-09-05 12:01:49,10095,pairwise,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,SoA,disabled,220012802,175342970,175084734,179577540,179577540,10
2025-09-05 12:01:50,10098,pairwise,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,SoA,enabled,120207980,106567821,106302300,107692868,107692868,10
2025-09-05 12:01:52,10101,pairwise,LinkedCells,1.000000,lc_sliced_c02,none,AoS,disabled,276861982,272635164,272608082,273033472,273033472,10
2025-09-05 12:01:53,10104,pairwise,LinkedCells,1.000000,lc_sliced_c02,none,AoS,enabled,211682864,212739180,212709800,212607106,212607106,10
2025-09-05 12:01:54,10107,pairwise,LinkedCells,1.000000,lc_sliced_c02,none,SoA,disabled,247214407,213527973,212360891,215846242,215846242,10
2025-09-05 12:01:55,10110,pairwise,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,135730161,122790963,122655680,123963128,123963128,10
2025-09-05 12:02:01,10113,pairwise,VerletClusterLists,1.000000,vcl_c01_balanced,none,AoS,disabled,2320133347,999584257,1003128227,1131639166,1131639166,10
2025-09-05 12:02:06,10116,pairwise,VerletClusterLists,1.000000,vcl_c01_balanced,none,SoA,disabled,2026795563,884328021,882265053,996718104,996718104,10
2025-09-05 12:02:11,10119,pairwise,VerletClusterLists,1.000000,vcl_c06,none,AoS,disabled,2156129408,1020592096,1019907677,1133529850,1133529850,10
2025-09-05 12:02:15,10122,pairwise,VerletClusterLists,1.000000,vcl_c06,none,AoS,enabled,1364878967,901820473,910687612,948126322,948126322,10
2025-09-05 12:02:20,10125,pairwise,VerletClusterLists,1.000000,vcl_c06,none,SoA,disabled,2034391387,897891162,893308527,1007416813,1007416813,10
2025-09-05 12:02:23,10128,pairwise,VerletClusterLists,1.000000,vcl_c06,none,SoA,enabled,1316049637,856642563,855656048,901695406,901695406,10
2025-09-05 12:02:29,10131,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,AoS,disabled,2372435680,1152134007,1161656164,1274164174,1274164174,10
2025-09-05 12:02:33,10134,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,AoS,enabled,1451169991,991183374,999122273,1037182035,1037182035,10
2025-09-05 12:02:38,10137,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,SoA,disabled,2086298603,912428992,911724433,1029181850,1029181850,10
2025-09-05 12:02:42,10140,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,SoA,enabled,1320642310,877342058,878643343,921672083,921672083,10
2025-09-05 12:02:48,10143,pairwise,VerletClusterLists,1.000000,vcl_sliced_balanced,none,AoS,disabled,2340974291,1137482419,1145245754,1257831606,1257831606,10
2025-09-05 12:02:52,10146,pairwise,VerletClusterLists,1.000000,vcl_sliced_balanced,none,AoS,enabled,1442717296,986454621,989229517,1032080888,1032080888,10
2025-09-05 12:02:57,10149,pairwise,VerletClusterLists,1.000000,vcl_sliced_balanced,none,SoA,disabled,2078328851,912944997,911824803,1028475207,1028475207,10
2025-09-05 12:03:01,10152,pairwise,VerletClusterLists,1.000000,vcl_sliced_balanced,none,SoA,enabled,1350729164,879216625,877607785,924919922,924919922,10
2025-09-05 12:03:07,10155,pairwise,VerletClusterLists,1.000000,vcl_sliced_balanced,neighbor-list-length,AoS,disabled,2501226088,1133988710,1141912780,1270712447,1270712447,10
2025-09-05 12:03:12,10158,pairwise,VerletClusterLists,1.000000,vcl_sliced_balanced,neighbor-list-length,AoS,enabled,1428676223,982219028,992353999,1026864747,1026864747,10
2025-09-05 12:03:16,10161,pairwise,VerletClusterLists,1.000000,vcl_sliced_balanced,neighbor-list-length,SoA,disabled,2066751497,906044744,905526298,1021648817,1021648817,10
2025-09-05 12:03:21,10164,pairwise,VerletClusterLists,1.000000,vcl_sliced_balanced,neighbor-list-length,SoA,enabled,1356328086,1722369022,870470554,919056307,919056307,10
2025-09-05 12:03:28,10167,pairwise,VerletClusterLists,1.000000,vcl_sliced_c02,none,AoS,disabled,2712970177,1398234279,1407811212,1529707868,1529707868,10
2025-09-05 12:03:33,10170,pairwise,VerletClusterLists,1.000000,vcl_sliced_c02,none,AoS,enabled,1538551903,1100592877,1109894246,1144388779,1144388779,10
2025-09-05 12:03:38,10173,pairwise,VerletClusterLists,1.000000,vcl_sliced_c02,none,SoA,disabled,2114510211,972904255,972971205,1087064850,1087064850,10
2025-09-05 12:03:42,10176,pairwise,VerletClusterLists,1.000000,vcl_sliced_c02,none,SoA,enabled,1336768788,902682549,900274097,943923566,943923566,10
2025-09-05 12:03:46,10179,pairwise,VerletLists,1.000000,vl_list_iteration,none,AoS,disabled,1638651121,362833403,362883508,490415174,490415174,10
2025-09-05 12:03:53,10182,pairwise,VerletLists,1.000000,vl_list_iteration,none,SoA,disabled,5965512628,241163081,261316456,813598035,813598035,10
2025-09-05 12:03:56,10185,pairwise,VerletListsCells,1.000000,vlc_c01,none,AoS,disabled,821499288,124060317,124094787,193804214,193804214,10
2025-09-05 12:04:02,10188,pairwise,VerletListsCells,1.000000,vlc_c01,none,SoA,disabled,5028689330,218383682,218829653,699414246,699414246,10
2025-09-05 12:04:05,10191,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,disabled,1470148462,194292910,194412069,321878465,321878465,10
2025-09-05 12:04:06,10194,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,1044309600,129325487,129377800,220823898,220823898,10
2025-09-05 12:04:17,10197,pairwise,VerletListsCells,1.000000,vlc_c18,none,SoA,disabled,9625846848,324265688,317863288,1248661644,1248661644,10
2025-09-05 12:04:24,10200,pairwise,VerletListsCells,1.000000,vlc_c18,none,SoA,enabled,5565246590,251318856,251239718,782640405,782640405,10
2025-09-05 12:04:25,10203,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,disabled,735713036,153001749,154321757,211272877,211272877,10
2025-09-05 12:04:27,10206,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,723145095,111299792,112348271,172484322,172484322,10
2025-09-05 12:04:36,10209,pairwise,VerletListsCells,1.000000,vlc_c08,none,SoA,disabled,8415352683,283245669,283302995,1096456370,1096456370,10
2025-09-05 12:04:45,10212,pairwise,VerletListsCells,1.000000,vlc_c08,none,SoA,enabled,7961510979,254230230,254523301,1024958304,1024958304,10
2025-09-05 12:04:47,10215,pairwise,VerletListsCells,1.000000,vlc_sliced,none,AoS,disabled,851125471,181900982,182728853,248823430,248823430,10
2025-09-05 12:04:48,10218,pairwise,VerletListsCells,1.000000,vlc_sliced,none,AoS,enabled,547325621,76266162,73680392,121044914,121044914,10
2025-09-05 12:04:58,10221,pairwise,VerletListsCells,1.000000,vlc_sliced,none,SoA,disabled,9087302605,272740335,271714881,1153273653,1153273653,10
2025-09-05 12:05:04,10224,pairwise,VerletListsCells,1.000000,vlc_sliced,none,SoA,enabled,5125160836,208785201,208500679,700166694,700166694,10
2025-09-05 12:05:06,10227,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,none,AoS,disabled,788495331,158975335,159627947,221927334,221927334,10
2025-09-05 12:05:07,10230,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,none,AoS,enabled,459183385,68638119,68796014,107692645,107692645,10
2025-09-05 12:05:17,10233,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,none,SoA,disabled,9487341535,276981890,276882958,1197928815,1197928815,10
2025-09-05 12:05:24,10236,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,none,SoA,enabled,5437329234,202337667,202517511,725836823,725836823,10
2025-09-05 12:05:27,10239,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,squared-particles-per-cell,AoS,disabled,1036221041,155231478,155445646,243330434,243330434,10
2025-09-05 12:05:28,10242,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,squared-particles-per-cell,AoS,enabled,651782256,69249122,69458512,127502435,127502435,10
2025-09-05 12:05:38,10245,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,squared-particles-per-cell,SoA,disabled,8378967629,261325751,261545141,1073089938,1073089938,10
2025-09-05 12:05:44,10248,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,squared-particles-per-cell,SoA,enabled,5368236672,204091062,204911357,720505623,720505623,10
2025-09-05 12:05:48,10251,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,neighbor-list-length,AoS,disabled,1091609940,164432598,164610894,257150332,257150332,10
2025-09-05 12:05:49,10254,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,neighbor-list-length,AoS,enabled,674471642,72479714,71131432,131465453,131465453,10
2025-09-05 12:05:58,10257,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,neighbor-list-length,SoA,disabled,8461405374,268473835,268555015,1087766988,1087766988,10
2025-09-05 12:06:05,10260,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,neighbor-list-length,SoA,enabled,5482945549,206578076,208703443,734214823,734214823,10
2025-09-05 12:06:08,10263,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,disabled,1139606130,180900575,180907444,276771130,276771130,10
2025-09-05 12:06:10,10266,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,721973994,93088428,86356979,149918680,149918680,10
2025-09-05 12:06:19,10269,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,SoA,disabled,8597336378,291545715,287212890,1118225238,1118225238,10
2025-09-05 12:06:26,10272,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,SoA,enabled,5489238779,220048673,222488204,746967683,746967683,10
2025-09-05 12:06:32,10275,pairwise,PairwiseVerletLists,1.000000,vlp_c01,none,AoS,disabled,3375453278,231963569,232179458,546312539,546312539,10
2025-09-05 12:06:56,10278,pairwise,PairwiseVerletLists,1.000000,vlp_c01,none,SoA,disabled,23246654313,402893582,403163611,2687269655,2687269655,10
2025-09-05 12:06:59,10281,pairwise,PairwiseVerletLists,1.000000,vlp_c18,none,AoS,disabled,1351350979,308308814,308134423,412456078,412456078,10
2025-09-05 12:07:02,10284,pairwise,PairwiseVerletLists,1.000000,vlp_c18,none,AoS,enabled,2380261859,198942057,199442337,417074037,417074037,10
2025-09-05 12:07:34,10287,pairwise,PairwiseVerletLists,1.000000,vlp_c18,none,SoA,disabled,30864248270,406487091,406627245,3452263208,3452263208,10
2025-09-05 12:07:57,10290,pairwise,PairwiseVerletLists,1.000000,vlp_c18,none,SoA,enabled,21444013493,352233659,346917857,2456627420,2456627420,10
2025-09-05 12:07:59,10293,pairwise,PairwiseVerletLists,1.000000,vlp_sliced,none,AoS,disabled,1477852141,311855775,311096047,427771656,427771656,10
2025-09-05 12:08:03,10296,pairwise,PairwiseVerletLists,1.000000,vlp_sliced,none,AoS,enabled,3261780929,167712070,161691861,471700767,471700767,10
2025-09-05 12:08:35,10299,pairwise,PairwiseVerletLists,1.000000,vlp_sliced,none,SoA,disabled,30237853179,472761404,474119018,3449270581,3449270581,10
2025-09-05 12:08:58,10302,pairwise,PairwiseVerletLists,1.000000,vlp_sliced,none,SoA,enabled,21893008228,384906063,387000393,2535716279,2535716279,10
2025-09-05 12:09:01,10305,pairwise,PairwiseVerletLists,1.000000,vlp_sliced_balanced,none,AoS,disabled,1343951548,308101680,307845573,411456170,411456170,10
2025-09-05 12:09:05,10308,pairwise,PairwiseVerletLists,1.000000,vlp_sliced_balanced,none,AoS,enabled,3350254960,159236255,152594037,472360129,472360129,10
2025-09-05 12:09:37,10311,pairwise,PairwiseVerletLists,1.000000,vlp_sliced_balanced,none,SoA,disabled,30550796427,465363866,465590684,3473907122,3473907122,10
2025-09-05 12:10:00,10314,pairwise,PairwiseVerletLists,1.000000,vlp_sliced_balanced,none,SoA,enabled,22102050036,370321275,362398109,2536363301,2536363301,10
2025-09-05 12:10:03,10317,pairwise,PairwiseVerletLists,1.000000,vlp_sliced_c02,none,AoS,disabled,1407583127,384102165,384295669,486450261,486450261,10
2025-09-05 12:10:07,10320,pairwise,PairwiseVerletLists,1.000000,vlp_sliced_c02,none,AoS,enabled,3463744046,191616534,184694231,512599212,512599212,10
2025-09-05 12:10:40,10323,pairwise,PairwiseVerletLists,1.000000,vlp_sliced_c02,none,SoA,disabled,30804696887,548735841,564742325,3574331945,3574331945,10
2025-09-05 12:11:03,10326,pairwise,PairwiseVerletLists,1.000000,vlp_sliced_c02,none,SoA,enabled,22248354003,432698800,410266266,2594075039,2594075039,10
2025-09-05 12:11:06,10329,pairwise,PairwiseVerletLists,1.000000,vlp_c08,none,AoS,disabled,1313297220,286228727,285716395,388474477,388474477,10
2025-09-05 12:11:10,10332,pairwise,PairwiseVerletLists,1.000000,vlp_c08,none,AoS,enabled,3526636852,194079116,184487006,518701990,518701990,10
2025-09-05 12:11:42,10335,pairwise,PairwiseVerletLists,1.000000,vlp_c08,none,SoA,disabled,30750272823,441507590,443942060,3472384113,3472384113,10
2025-09-05 12:12:06,10338,pairwise,PairwiseVerletLists,1.000000,vlp_c08,none,SoA,enabled,22305799025,355498934,344840285,2540936159,2540936159,10
2025-09-05 12:31:34,15002,pairwise,LinkedCells,1.000000,lc_c01,none,AoS,disabled,295607930,296296507,294738852,294825759,294825759,10
2025-09-05 12:31:35,15005,pairwise,LinkedCells,1.000000,lc_c01,none,SoA,disabled,173437555,172879095,173671964,172934941,172934941,10
2025-09-05 12:31:36,15008,pairwise,LinkedCells,1.000000,lc_c01_combined_SoA,none,SoA,disabled,131552173,131705544,130976146,131033748,131033748,10
2025-09-05 12:31:37,15011,pairwise,LinkedCells,1.000000,lc_c04,none,AoS,disabled,162016368,161733435,162534033,161761728,161761728,10
2025-09-05 12:31:38,15014,pairwise,LinkedCells,1.000000,lc_c04,none,AoS,enabled,128175871,128448118,128337750,128321562,128321562,10
2025-09-05 12:31:39,15017,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,disabled,148637900,147411780,147761728,147534392,147534392,10
2025-09-05 12:31:40,15020,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,103177002,102786023,103015314,102825120,102825120,10
2025-09-05 12:31:41,15023,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,disabled,169314556,169207602,170131957,169218297,169218297,10
2025-09-05 12:31:41,15026,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,135841358,136400415,136581723,136344509,136344509,10
2025-09-05 12:31:42,15029,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,SoA,disabled,159038579,157593967,158727262,157738428,157738428,10
2025-09-05 12:31:43,15032,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,SoA,enabled,116524109,116028107,116197031,116077707,116077707,10
2025-09-05 12:31:44,15035,pairwise,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,disabled,159530812,159774694,159300997,159323978,159323978,10
2025-09-05 12:31:45,15038,pairwise,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,enabled,138146297,137806678,137958574,137840639,137840639,10
2025-09-05 12:31:46,15041,pairwise,LinkedCells,1.000000,lc_c08,none,AoS,disabled,199252622,199587427,199552697,199522689,199522689,10
2025-09-05 12:31:47,15044,pairwise,LinkedCells,1.000000,lc_c08,none,AoS,enabled,168406567,168681999,168801371,168654455,168654455,10
2025-09-05 12:31:48,15047,pairwise,LinkedCells,1.000000,lc_c08,none,SoA,disabled,202250865,200920956,200846663,200987083,200987083,10
2025-09-05 12:31:49,15050,pairwise,LinkedCells,1.000000,lc_c08,none,SoA,enabled,164938440,164533556,164721417,164574044,164574044,10
2025-09-05 12:31:50,15053,pairwise,LinkedCells,1.000000,lc_c18,none,AoS,disabled,239021218,239322186,239392618,239292089,239292089,10
2025-09-05 12:31:51,15056,pairwise,LinkedCells,1.000000,lc_c18,none,AoS,enabled,214869564,214895441,214977285,214892853,214892853,10
2025-09-05 12:31:52,15059,pairwise,LinkedCells,1.000000,lc_c18,none,SoA,disabled,287557625,286313043,286331251,286437501,286437501,10
2025-09-05 12:31:53,15062,pairwise,LinkedCells,1.000000,lc_c18,none,SoA,enabled,195645834,195388832,195410423,195414532,195414532,10
2025-09-05 12:31:55,15065,pairwise,LinkedCells,1.000000,lc_sliced,none,AoS,disabled,274084359,274749504,273793499,273822585,273822585,10
2025-09-05 12:31:56,15068,pairwise,LinkedCells,1.000000,lc_sliced,none,AoS,enabled,214291783,215532214,214589111,214559378,214559378,10
2025-09-05 12:31:57,15071,pairwise,LinkedCells,1.000000,lc_sliced,none,SoA,disabled,219136680,218177461,218098360,218202192,218202192,10
2025-09-05 12:31:58,15074,pairwise,LinkedCells,1.000000,lc_sliced,none,SoA,enabled,127409720,126739593,126640092,126717054,126717054,10
2025-09-05 12:31:59,15077,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,AoS,disabled,209250810,209197114,209598488,209202483,209202483,10
2025-09-05 12:32:00,15080,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,AoS,enabled,164006227,163911845,164347190,163921283,163921283,10
2025-09-05 12:32:01,15083,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,disabled,176713260,175854391,175496563,175618232,175618232,10
2025-09-05 12:32:01,15086,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,106470220,105664509,106383469,105745080,105745080,10
2025-09-05 12:32:04,15089,pairwise,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,AoS,disabled,219427070,208791163,209241864,209854753,209854753,10
2025-09-05 12:32:05,15092,pairwise,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,AoS,enabled,163767122,164819144,163414287,163449570,163449570,10
2025-09-05 12:32:06,15095,pairwise,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,SoA,disabled,218739325,173138948,173642330,177698985,177698985,10
2025-09-05 12:32:06,15098,pairwise,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,SoA,enabled,118127453,105094778,105698595,106398045,106398045,10
2025-09-05 12:32:09,15101,pairwise,LinkedCells,1.000000,lc_sliced_c02,none,AoS,disabled,277660339,272911961,272925926,273386798,273386798,10
2025-09-05 12:32:10,15104,pairwise,LinkedCells,1.000000,lc_sliced_c02,none,AoS,enabled,212443991,213346346,213293479,213208530,213208530,10
2025-09-05 12:32:11,15107,pairwise,LinkedCells,1.000000,lc_sliced_c02,none,SoA,disabled,247264299,213397934,212197563,215704236,215704236,10
2025-09-05 12:32:12,15110,pairwise,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,134411482,121550097,122177657,122836235,122836235,10
2025-09-05 12:32:18,15113,pairwise,VerletClusterLists,1.000000,vcl_c01_balanced,none,AoS,disabled,2315105267,998471296,1003574823,1130134693,1130134693,10
2025-09-05 12:32:22,15116,pairwise,VerletClusterLists,1.000000,vcl_c01_balanced,none,SoA,disabled,2024599185,880891303,879141774,993687515,993687515,10
2025-09-05 12:32:28,15119,pairwise,VerletClusterLists,1.000000,vcl_c06,none,AoS,disabled,2151583281,1014433191,1014858164,1128148200,1128148200,10
2025-09-05 12:32:32,15122,pairwise,VerletClusterLists,1.000000,vcl_c06,none,AoS,enabled,1338814222,899680726,907350864,943594075,943594075,10
2025-09-05 12:32:36,15125,pairwise,VerletClusterLists,1.000000,vcl_c06,none,SoA,disabled,2036107590,893176788,890823104,1005351552,1005351552,10
2025-09-05 12:32:40,15128,pairwise,VerletClusterLists,1.000000,vcl_c06,none,SoA,enabled,1289157118,852414018,852710701,896088328,896088328,10
2025-09-05 12:32:46,15131,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,AoS,disabled,2367188019,1148633039,1154293178,1270488537,1270488537,10
2025-09-05 12:32:50,15134,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,AoS,enabled,1450669063,988572856,997768853,1034782476,1034782476,10
2025-09-05 12:32:55,15137,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,SoA,disabled,2076930805,908018047,908397244,1024909322,1024909322,10
2025-09-05 12:32:59,15140,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,SoA,enabled,1317437124,872491893,873610419,916986416,916986416,10
2025-09-05 12:33:05,15143,pairwise,VerletClusterLists,1.000000,vcl_sliced_balanced,none,AoS,disabled,2335308075,1132072596,1140349796,1252396143,1252396143,10
2025-09-05 12:33:09,15146,pairwise,VerletClusterLists,1.000000,vcl_sliced_balanced,none,AoS,enabled,1437493672,980379607,988029522,1026091013,1026091013,10
2025-09-05 12:33:14,15149,pairwise,VerletClusterLists,1.000000,vcl_sliced_balanced,none,SoA,disabled,2074006721,911944645,910140418,1026527048,1026527048,10
2025-09-05 12:33:18,15152,pairwise,VerletClusterLists,1.000000,vcl_sliced_balanced,none,SoA,enabled,1321615901,873864493,872274112,917208290,917208290,10
2025-09-05 12:33:24,15155,pairwise,VerletClusterLists,1.000000,vcl_sliced_balanced,neighbor-list-length,AoS,disabled,2496814550,1131339311,1136921318,1267886834,1267886834,10
2025-09-05 12:33:28,15158,pairwise,VerletClusterLists,1.000000,vcl_sliced_balanced,neighbor-list-length,AoS,enabled,1449207300,977168304,985134708,1024372203,1024372203,10
2025-09-05 12:33:33,15161,pairwise,VerletClusterLists,1.000000,vcl_sliced_balanced,neighbor-list-length,SoA,disabled,2052956607,902545271,901290216,1016456855,1016456855,10
2025-09-05 12:33:37,15164,pairwise,VerletClusterLists,1.000000,vcl_sliced_balanced,neighbor-list-length,SoA,enabled,1308634016,865800756,864689358,909083823,909083823,10
2025-09-05 12:33:44,15167,pairwise,VerletClusterLists,1.000000,vcl_sliced_c02,none,AoS,disabled,2710774049,1398482225,1406905869,1529711407,1529711407,10
2025-09-05 12:33:49,15170,pairwise,VerletClusterLists,1.000000,vcl_sliced_c02,none,AoS,enabled,1540655901,1096420703,1103107125,1140844222,1140844222,10
2025-09-05 12:33:54,15173,pairwise,VerletClusterLists,1.000000,vcl_sliced_c02,none,SoA,disabled,2112938830,971814838,968102455,1082586092,1082586092,10
2025-09-05 12:33:58,15176,pairwise,VerletClusterLists,1.000000,vcl_sliced_c02,none,SoA,enabled,1337597168,898478727,897434233,941450526,941450526,10
2025-09-05 12:34:01,15179,pairwise,VerletLists,1.000000,vl_list_iteration,none,AoS,disabled,1632672112,361404188,361297967,488435381,488435381,10
2025-09-05 12:34:08,15182,pairwise,VerletLists,1.000000,vl_list_iteration,none,SoA,disabled,6046636077,219906756,261819299,802579688,802579688,10
2025-09-05 12:34:12,15185,pairwise,VerletListsCells,1.000000,vlc_c01,none,AoS,disabled,822606135,124221631,126346160,194060081,194060081,10
2025-09-05 12:34:18,15188,pairwise,VerletListsCells,1.000000,vlc_c01,none,SoA,disabled,4739994051,217908610,219085789,670117154,670117154,10
2025-09-05 12:34:20,15191,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,disabled,1406287647,192670912,192725305,314032585,314032585,10
2025-09-05 12:34:22,15194,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,1000621547,128784133,130232840,215967874,215967874,10
