Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,sample0,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,Reduced,Smoothed,Mean Rebuild Frequency
2026-02-24 23:39:42,9,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,744576106,78706094,78584173,78672626,78575292,78699828,78645430,78756586,78602835,78605677,145175373,145175373,10
2026-02-24 23:39:45,19,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,70749047,70543846,70456016,70596137,70734224,70914629,70779397,70733620,70869572,70845301,70485319,70485319,10
2026-02-25 00:07:27,5009,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,99328258,97954181,98600028,98114267,98266527,98475421,98348364,98636395,98484072,98590453,98091588,98091588,10
2026-02-25 00:07:31,5019,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,98479818,97193860,96862849,97223881,97536640,97099460,97989185,97609093,97394199,98059584,97024545,97024545,10
2026-02-25 00:35:35,10009,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,99152605,98022637,98112079,97989600,98004063,98363168,98286597,98379265,98501001,98447138,98105900,98105900,10
2026-02-25 00:35:38,10019,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,98420999,97199474,97793471,97205830,97720679,97249158,97373174,97419395,97667152,98310243,97321626,97321626,10
2026-02-25 01:03:55,15009,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,99246357,97972575,97891440,98041954,97898696,98480666,98358999,98551242,98531338,98683790,98026931,98026931,10
2026-02-25 01:03:58,15019,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,98477688,97705997,97569686,97619991,97774823,97889183,97601580,98039638,97724760,97731497,97660486,97660486,10
2026-02-25 01:32:14,20009,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,99053586,97625835,97744887,98036655,97684081,98144120,97983264,98235615,98161378,98594852,97768610,97768610,10
2026-02-25 01:32:17,20019,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,98993745,97477633,97237579,97321168,97150842,97582027,97584443,97746674,98064213,98231355,97335132,97335132,10
2026-02-25 02:00:35,25009,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,98639195,97410134,97493333,97644318,97790308,97921786,98093974,97858017,97960267,98043907,97533040,97533040,10
2026-02-25 02:00:39,25019,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,98545559,97343196,97335538,97075878,97252879,97420913,97810414,97500763,97695154,98185911,97222846,97222846,10
2026-02-25 02:28:59,30009,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,98354038,97378820,97617281,97534501,97680185,97584137,97580138,97798957,97798534,98241831,97476341,97476341,10
2026-02-25 02:29:02,30019,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,98432299,96749873,96849778,97077122,97044945,97120786,97207115,97796454,97161157,97546298,96918115,96918115,10
2026-02-25 02:57:22,35009,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,98715397,97051763,97246108,97452414,97586897,97843311,97591655,97920136,97905626,98181050,97218126,97218126,10
2026-02-25 02:57:25,35019,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,98672993,98395368,101685853,100945007,101843745,102206331,98512982,97846841,97589739,98298952,97698064,97698064,10
2026-02-25 03:25:38,40009,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,98051621,96692954,96779533,96911046,97172532,97163151,97523183,97196112,97458950,97493300,96828820,96828820,10
2026-02-25 03:25:42,40019,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,96858628,94945541,95137061,95385416,96066741,95448661,96018525,95690458,95595024,95932727,95136849,95136849,10
2026-02-25 03:53:47,45009,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,97944930,96890806,96906845,96873656,97337522,97161893,97359039,97079950,97178253,97683955,96980783,96980783,10
2026-02-25 03:53:50,45019,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,96962671,95532377,95451628,95569706,95789441,95804280,95584032,95756547,96340796,96141238,95602732,95602732,10
2026-02-25 04:21:56,50009,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,97863313,96752804,96888523,96879874,97191423,97245601,97089658,97591093,97620669,97447132,96863854,96863854,10
2026-02-25 04:21:59,50019,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,96615501,95430876,95301037,95224723,95742699,95875781,95525217,96188970,95889764,95539448,95363800,95363800,10
2026-02-25 04:50:05,55009,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,98104372,96755169,97022923,96900945,96811364,97162899,97357501,97048454,97427586,97383188,96890089,96890089,10
2026-02-25 04:50:08,55019,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,96450508,95128412,95603481,95104089,95813106,95677278,96203501,95622060,95645586,96245861,95238730,95238730,10
2026-02-25 05:18:14,60009,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,98161574,96779657,96704889,96653887,96576111,97085763,96944676,97390084,97074478,97160966,96734657,96734657,10
