Date,Iteration,Functor,inTuningPhase,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,computeInteractions[ns],remainderTraversal[ns],rebuildNeighborLists[ns],computeInteractionsTotal[ns],tuning[ns],energyWatts[W],energyJoules[J],energyDeltaT[s]
2025-10-02 14:25:04,0,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c01,none,AoS,disabled,1611074,37036,89,1665257,14413954,400.2617445260948,0.667236328125,0.001667
2025-10-02 14:25:04,1,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c01,none,AoS,disabled,1524000,32041,0,1569384,5845,244.17952567319946,0.38311767578125,0.001569
2025-10-02 14:25:04,2,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c01,none,AoS,disabled,1510658,31179,0,1553906,3965,393.6433515775918,0.611328125,0.001553
2025-10-02 14:25:04,3,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c01,none,AoS,disabled,1515263,31112,0,1557820,3327,438.3398312058446,0.6824951171875,0.001557
2025-10-02 14:25:04,4,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c01,none,AoS,disabled,1503405,31246,0,1547461,3745,501.3404851123142,0.77557373046875,0.001547
2025-10-02 14:25:04,5,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c01,none,AoS,disabled,1505174,31291,0,1549346,3070,366.12715215954057,0.5667648315429688,0.001548
2025-10-02 14:25:04,6,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c01,none,AoS,disabled,1504427,31284,0,1547367,4178,398.760390574499,0.61688232421875,0.001547
2025-10-02 14:25:04,7,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c01,none,AoS,disabled,1503700,30565,0,1545973,3607,203.7531962524256,0.31500244140625,0.001546
2025-10-02 14:25:04,8,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c01,none,AoS,disabled,1501168,30970,0,1543246,5023,337.53272085628646,0.52081298828125,0.001543
2025-10-02 14:25:04,9,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c01,none,AoS,disabled,1504192,30007,0,1545717,4044,111.52248938106797,0.17230224609375,0.001545
2025-10-02 14:25:04,10,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c01,none,SoA,disabled,2608916,43496,72,2672405,4503,230.36144146621115,0.61529541015625,0.002671
2025-10-02 14:25:04,11,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c01,none,SoA,disabled,2499327,42652,0,2568346,5613,331.5783624805144,0.850830078125,0.002566
2025-10-02 14:25:04,12,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c01,none,SoA,disabled,2497222,41132,0,2558499,4689,412.6320422535211,1.0546875,0.002556
2025-10-02 14:25:04,13,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c01,none,SoA,disabled,2500883,40011,0,2561508,5541,376.5821456909179,0.96405029296875,0.00256
2025-10-02 14:25:04,14,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c01,none,SoA,disabled,2477682,41919,0,2540220,4963,284.75858359190306,0.72271728515625,0.002538
2025-10-02 14:25:04,15,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c01,none,SoA,disabled,2437955,43083,0,2502889,5852,390.56337914053125,0.9767990112304688,0.002501
2025-10-02 14:25:04,16,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c01,none,SoA,disabled,2473444,42815,0,2539196,5823,459.29135513155296,1.16522216796875,0.002537
2025-10-02 14:25:04,17,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c01,none,SoA,disabled,2490751,42140,0,2554331,5590,333.6604486064851,0.85150146484375,0.002552
2025-10-02 14:25:04,18,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c01,none,SoA,disabled,2488172,46406,0,2555304,5665,265.2028939605366,0.67706298828125,0.002553
2025-10-02 14:25:04,19,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c01,none,SoA,disabled,2488433,41903,0,2552286,5796,412.1009530576245,1.05126953125,0.002551
2025-10-02 14:25:04,20,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c01_combined_SoA,none,SoA,disabled,2126430,43498,70,2197285,8090,367.34752611581723,0.8063278198242188,0.002195
