Date,Iteration,Functor,inTuningPhase,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,computeInteractions[ns],remainderTraversal[ns],rebuildNeighborLists[ns],computeInteractionsTotal[ns],tuning[ns],energyWatts[W],energyJoules[J],energyDeltaT[s]
2026-02-24 23:44:17,0,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,744071058,124237,384,744243585,95718708,339.63085213182416,252.76516723632812,0.744235
2026-02-24 23:44:18,1,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71382659,113564,0,71538643,96001045,380.36698481052025,27.210693359375,0.071538
2026-02-24 23:44:18,2,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71166646,113824,0,71313641,95829863,379.964024956442,27.09637451171875,0.071313
2026-02-24 23:44:18,3,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71497373,117983,0,71651109,95906130,376.84174682842075,27.00146484375,0.071652
2026-02-24 23:44:19,4,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71202869,113873,0,71352720,95877494,379.7719293856253,27.09710693359375,0.071351
2026-02-24 23:44:19,5,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71136798,113908,0,71284929,95782642,375.9614931481027,26.8004150390625,0.071285
2026-02-24 23:44:19,6,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71557604,116836,0,71710529,95599768,376.4007700285874,26.99169921875,0.07171
2026-02-24 23:44:20,7,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71381958,113959,0,71530742,95615816,377.1192757846358,26.975341796875,0.07153
2026-02-24 23:44:20,8,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71514420,115801,0,71667623,95762737,377.6843579724629,27.0675048828125,0.071667
2026-02-24 23:44:20,9,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71328758,112721,0,71477255,95661347,378.855861582909,27.0791015625,0.071476
2026-02-24 23:44:20,10,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71563772,114428,0,71717348,95711888,379.7886789394425,27.2373046875,0.071717
2026-02-24 23:44:21,11,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71306826,113096,290,71455110,95683406,376.1348948055742,26.8763427734375,0.071454
2026-02-24 23:44:21,12,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71242922,113317,0,71390613,95628824,375.22557102710465,26.787353515625,0.07139
2026-02-24 23:44:21,13,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71507172,113502,0,71655057,95763292,381.863467417661,27.3624267578125,0.071655
2026-02-24 23:44:22,14,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71368127,112524,0,71516870,95661366,380.5676324834653,27.2166748046875,0.071516
2026-02-24 23:44:22,15,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71233556,113221,0,71382955,95616975,380.2234916540584,27.14111328125,0.071382
2026-02-24 23:44:22,16,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71196347,113448,0,71343769,95616118,383.90474209978555,27.388916015625,0.071343
2026-02-24 23:44:23,17,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71598735,113106,0,71746544,95662953,377.1000463004906,27.055419921875,0.071746
2026-02-24 23:44:23,18,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71665263,113147,0,71811801,95611233,377.79564151035356,27.1298828125,0.071811
2026-02-24 23:44:23,19,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71394997,113357,0,71541686,95615053,377.9535207465545,27.03955078125,0.071542
2026-02-24 23:44:24,20,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71613913,113741,0,71762418,95652103,378.416097575633,27.155517578125,0.071761
2026-02-24 23:44:24,21,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71728713,113183,286,71869065,95593530,375.7668953411115,27.005615234375,0.071868
2026-02-24 23:44:24,22,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71526935,113556,0,71667177,95749608,377.2450608552173,27.03564453125,0.071666
2026-02-24 23:44:24,23,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71595622,114196,0,71736565,95715572,379.9365305164074,27.255126953125,0.071736
2026-02-24 23:44:25,24,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71247157,112962,0,71387013,95588851,382.5380512723083,27.307861328125,0.071386
2026-02-24 23:44:25,25,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71788899,113265,0,71928624,95689625,381.2949233956178,27.42578125,0.071928
2026-02-24 23:44:25,26,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71711977,113541,0,71851968,95511634,379.4099779839529,27.260986328125,0.071851
2026-02-24 23:44:26,27,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71905727,112764,0,72044530,95670710,378.02605193252646,27.234130859375,0.072043
2026-02-24 23:44:26,28,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71175260,116948,0,71317307,95648201,384.08432079582417,27.391357421875,0.071316
2026-02-24 23:44:26,29,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71639167,112776,0,71779333,95579038,380.89447671988637,27.33984375,0.071778
2026-02-24 23:44:27,30,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71625647,114216,0,71764187,95591210,380.51481634860585,27.306884765625,0.071763
2026-02-24 23:44:27,31,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,72071757,113568,276,72211204,95540248,381.841211830079,27.57275390625,0.07221
2026-02-24 23:44:27,32,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71706302,111970,0,71844230,95675561,382.807769698931,27.50244140625,0.071844
2026-02-24 23:44:28,33,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71947780,114264,0,72087400,95611138,378.77408548004496,27.3046875,0.072087
2026-02-24 23:44:28,34,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71971484,113231,0,72110236,95606674,380.0684826133685,27.40673828125,0.07211
2026-02-24 23:44:28,35,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71966382,117802,0,72108101,95635759,379.2784724437294,27.3486328125,0.072107
2026-02-24 23:44:29,36,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,72218646,113439,0,72358900,95599816,376.0665825651621,27.21142578125,0.072358
2026-02-24 23:44:29,37,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71615163,117092,0,71758946,95564682,379.11729713346057,27.205078125,0.071759
2026-02-24 23:44:29,38,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,71840426,119248,0,71984770,95545937,381.0118611427539,27.4267578125,0.071984
