Date,Iteration,Functor,inTuningPhase,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,computeInteractions[ns],remainderTraversal[ns],rebuildNeighborLists[ns],computeInteractionsTotal[ns],tuning[ns],energyWatts[W],energyJoules[J],energyDeltaT[s]
2026-02-13 10:38:04,0,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,1182209225,115572,279,1182369490,154020499,331.60897267040997,392.08184814453125,1.182362
2026-02-13 10:38:04,1,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,115442240,108407,0,115582776,154979880,379.14701943885075,43.82257080078125,0.115582
2026-02-13 10:38:05,2,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,115345165,108367,0,115488741,154954635,380.24718956594353,43.91436767578125,0.115489
2026-02-13 10:38:05,3,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,115406094,112361,0,115557223,155111340,381.32975705502093,44.06494140625,0.115556
2026-02-13 10:38:06,4,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,115424695,108308,0,115568278,154954925,380.66379716649504,43.9925537109375,0.115568
2026-02-13 10:38:06,5,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,115446764,108881,0,115589896,153828309,382.3836249151087,44.1993408203125,0.115589
2026-02-13 10:38:06,6,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,115530142,108067,0,115670769,153935771,381.17449729024383,44.0904541015625,0.11567
2026-02-13 10:38:07,7,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,115681665,109084,0,115824549,153761029,379.7433902947576,43.9833984375,0.115824
2026-02-13 10:38:07,8,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,115826123,107790,0,115967271,153811883,379.57313458255004,44.017578125,0.115966
2026-02-13 10:38:08,9,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,115944528,110057,0,116088849,153981251,379.8587786716758,44.0970458984375,0.116088
2026-02-13 10:38:08,10,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,SoA,enabled,144461567,107897,300,144606989,153903397,376.09771605690634,54.385986328125,0.144606
2026-02-13 10:38:09,11,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,SoA,enabled,142405402,113318,0,142554679,153819557,377.3789230747647,53.796875,0.142554
2026-02-13 10:38:09,12,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,SoA,enabled,142516287,107368,0,142658776,153770073,378.02794752134474,53.9287109375,0.142658
2026-02-13 10:38:10,13,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,SoA,enabled,142590809,108006,0,142732014,153788055,378.7839291000203,54.064208984375,0.142731
2026-02-13 10:38:10,14,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,SoA,enabled,142605829,109929,0,142753753,153887938,377.4728884052413,53.885009765625,0.142752
2026-02-13 10:38:11,15,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,SoA,enabled,142728170,108646,0,142872558,153754843,380.4394157360486,54.353759765625,0.142871
2026-02-13 10:38:11,16,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,SoA,enabled,142739234,108818,0,142881272,153810589,377.4422947797102,53.928955078125,0.14288
2026-02-13 10:38:11,17,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,SoA,enabled,142882719,108699,0,143024787,153862236,377.3900190046775,53.975830078125,0.143024
2026-02-13 10:38:12,18,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,SoA,enabled,142951045,108271,0,143100549,153899491,380.02263730005103,54.380859375,0.143099
2026-02-13 10:38:12,19,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,SoA,enabled,142943681,107430,0,143084737,153837598,379.5267061219284,54.30419921875,0.143084
2026-02-13 10:38:13,20,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,enabled,198393843,108088,645,198537976,153920379,376.7365406857412,74.796142578125,0.198537
2026-02-13 10:38:13,21,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,enabled,178554235,109502,0,178700151,153862872,381.06370558872743,68.095703125,0.178699
2026-02-13 10:38:14,22,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,enabled,178662966,109121,0,178806476,153925987,381.39215468666987,68.19482421875,0.178805
2026-02-13 10:38:14,23,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,enabled,178632081,107689,0,178773424,153907462,380.9886750826472,68.110107421875,0.178772
2026-02-13 10:38:15,24,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,enabled,178543144,108049,0,178684673,154051968,381.721472158951,68.20751953125,0.178684
2026-02-13 10:38:15,25,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,enabled,178660874,109933,0,178802841,153928081,382.40077536884377,68.3740234375,0.178802
2026-02-13 10:38:16,26,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,enabled,178576441,111042,0,178723970,153903351,381.5480170431338,68.19140625,0.178723
