Date,Iteration,Functor,inTuningPhase,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,computeInteractions[ns],remainderTraversal[ns],rebuildNeighborLists[ns],computeInteractionsTotal[ns],tuning[ns],energyWatts[W],energyJoules[J],energyDeltaT[s]
2026-02-24 23:43:09,0,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,738577325,122370,282,738733821,93054346,324.7737517886531,239.91946411132812,0.738728
2026-02-24 23:43:10,1,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78091578,114243,0,78230428,93165784,382.6076503179727,29.931396484375,0.07823
2026-02-24 23:43:10,2,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78031384,112493,0,78175539,93102432,384.273596148465,30.04058837890625,0.078175
2026-02-24 23:43:10,3,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78037716,112262,0,78186053,93152153,384.1281977032333,30.033447265625,0.078186
2026-02-24 23:43:11,4,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78027385,115127,0,78173355,92715041,385.0819141234618,30.1033935546875,0.078174
2026-02-24 23:43:11,5,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78092124,111798,0,78235749,92687939,384.00619427845595,30.042724609375,0.078235
2026-02-24 23:43:11,6,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78040327,111122,0,78185621,92715553,382.8093398865177,29.9295654296875,0.078184
2026-02-24 23:43:12,7,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78091953,112038,0,78238600,92656349,386.2585032009701,30.2200927734375,0.078238
2026-02-24 23:43:12,8,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78083514,111565,0,78229146,92601998,383.3909725329158,29.99267578125,0.07823
2026-02-24 23:43:12,9,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78003621,115106,0,78151314,92763856,383.0191910675671,29.9337158203125,0.078152
