Date,Iteration,Functor,inTuningPhase,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,computeInteractions[ns],remainderTraversal[ns],rebuildNeighborLists[ns],computeInteractionsTotal[ns],tuning[ns],energyWatts[W],energyJoules[J],energyDeltaT[s]
2026-02-23 11:28:37,0,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,751409955,124319,417,751573081,92371792,341.26610732299565,256.4843444824219,0.751567
2026-02-23 11:28:38,1,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78172395,113977,0,78314119,92378959,394.4457568250888,30.890625,0.078314
2026-02-23 11:28:38,2,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78232654,114433,0,78375407,92312862,395.6522583721164,31.00885009765625,0.078374
2026-02-23 11:28:38,3,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78263000,112491,0,78405923,92352769,396.55997903513804,31.09228515625,0.078405
2026-02-23 11:28:39,4,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78248467,113385,0,78388266,92270374,397.7341275797486,31.17718505859375,0.078387
2026-02-23 11:28:39,5,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78208676,113199,0,78350788,91797388,398.56422092171766,31.2279052734375,0.078351
2026-02-23 11:28:39,6,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78103896,114586,0,78256325,91897970,393.3158349506421,30.7789306640625,0.078255
2026-02-23 11:28:40,7,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78190105,115648,0,78331884,91831816,394.5518332261493,30.9056396484375,0.078331
2026-02-23 11:28:40,8,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78196116,112905,0,78335224,91881616,394.5304895343976,30.9051513671875,0.078334
2026-02-23 11:28:40,9,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78247992,113964,0,78387501,91857570,395.88018869917846,31.0318603515625,0.078387
2026-02-23 11:28:40,10,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78217056,113908,0,78367552,91982931,395.8176652002756,31.01904296875,0.078367
2026-02-23 11:28:41,11,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78135360,114468,403,78275837,91820109,395.91328399473014,30.9901123046875,0.078275
2026-02-23 11:28:41,12,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78264824,113343,0,78404846,91877722,396.7176170460053,31.104248046875,0.078404
2026-02-23 11:28:41,13,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78267407,114207,0,78406470,91899674,395.4105996551603,31.0025634765625,0.078406
2026-02-23 11:28:42,14,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78318024,113987,0,78459732,91985964,396.119011999898,31.0791015625,0.078459
2026-02-23 11:28:42,15,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78330423,113424,0,78468486,91997515,395.8227383186354,31.059814453125,0.078469
2026-02-23 11:28:42,16,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78305862,112754,0,78443459,91930189,394.73390013289907,30.964111328125,0.078443
2026-02-23 11:28:43,17,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78309501,112598,0,78447006,91975889,399.1486190517164,31.31201171875,0.078447
2026-02-23 11:28:43,18,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78453992,114302,0,78594703,91998234,396.1437448707917,31.134521484375,0.078594
2026-02-23 11:28:43,19,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78387511,113226,0,78525601,91975987,395.1829134829672,31.03173828125,0.078525
2026-02-23 11:28:44,20,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78412528,113390,0,78552334,91955344,395.1807252281928,31.042236328125,0.078552
2026-02-23 11:28:44,21,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78357546,113598,373,78497117,92042236,397.0313704265768,31.165771484375,0.078497
2026-02-23 11:28:44,22,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78502583,113733,0,78644944,91896458,395.57523956849855,31.109619140625,0.078644
2026-02-23 11:28:45,23,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78422149,113027,0,78558916,92055189,397.261880799781,31.20849609375,0.078559
2026-02-23 11:28:45,24,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78308391,113579,0,78454525,91944016,396.8506575110893,31.134521484375,0.078454
2026-02-23 11:28:45,25,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78551438,115215,0,78705852,92006002,394.7494330021346,31.068359375,0.078704
2026-02-23 11:28:45,26,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78561172,114273,0,78712143,92008663,396.2570579692423,31.190185546875,0.078712
2026-02-23 11:28:46,27,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78491536,114574,0,78644579,92050079,395.8297984827196,31.129638671875,0.078644
2026-02-23 11:28:46,28,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78585447,114878,0,78734377,92072533,394.61762667653113,31.06982421875,0.078734
2026-02-23 11:28:46,29,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78580619,113794,0,78730175,92073143,397.38825038898773,31.286376953125,0.07873
2026-02-23 11:28:47,30,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78566083,113425,0,78713429,92023319,396.2923452923913,31.193359375,0.078713
2026-02-23 11:28:47,31,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78471557,115388,360,78617397,92048187,394.5496590670593,31.018310546875,0.078617
2026-02-23 11:28:47,32,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78592195,114148,0,78730024,92077004,396.82387094341425,31.241943359375,0.07873
2026-02-23 11:28:48,33,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78658453,116429,0,78797228,91941623,396.99652623546876,31.28173828125,0.078796
2026-02-23 11:28:48,34,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78481654,119706,0,78628831,92037364,396.73317313806785,31.1943359375,0.078628
2026-02-23 11:28:48,35,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78446387,113389,0,78581767,91954019,395.83452635463595,31.10546875,0.078582
2026-02-23 11:28:49,36,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78501532,115863,0,78640635,92016064,396.0913260407924,31.1494140625,0.078642
2026-02-23 11:28:49,37,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78734921,113825,0,78870271,91927710,396.82834490300496,31.2978515625,0.07887
2026-02-23 11:28:49,38,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78443752,113171,0,78579193,92012103,397.22912212550426,31.2138671875,0.078579
2026-02-23 11:28:50,39,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78541461,115559,0,78683557,91946518,395.65532143220264,31.13134765625,0.078683
2026-02-23 11:28:50,40,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78518551,113599,0,78654010,91990269,395.50203901949067,31.107421875,0.078653
2026-02-23 11:28:50,41,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78706070,113136,333,78847228,92000634,393.62477725848794,31.0361328125,0.078847
2026-02-23 11:28:50,42,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78610701,113300,0,78751814,91980362,395.7054761307649,31.16259765625,0.078752
2026-02-23 11:28:51,43,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78574563,113490,0,78713199,91997009,397.4275512780608,31.28271484375,0.078713
2026-02-23 11:28:51,44,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78647065,114869,0,78785267,91984425,394.6298656328536,31.09130859375,0.078786
2026-02-23 11:28:51,45,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78765062,115206,0,78908222,91955733,396.5691750994829,31.29248046875,0.078908
2026-02-23 11:28:52,46,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78641281,118947,0,78785326,92104681,397.1336813488437,31.28857421875,0.078786
2026-02-23 11:28:52,47,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78721308,115462,0,78860998,91958440,395.61554891580016,31.1982421875,0.07886
2026-02-23 11:28:52,48,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78575657,115410,0,78713585,92055260,394.569015280001,31.05810546875,0.078714
2026-02-23 11:28:53,49,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78722105,113577,0,78864481,92041757,397.46529626952724,31.345703125,0.078864
2026-02-23 11:28:53,50,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78685300,114618,0,78822318,91977720,397.09477921773106,31.2998046875,0.078822
2026-02-23 11:28:53,51,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78696429,114971,295,78835369,91987255,396.1509593491552,31.23095703125,0.078836
2026-02-23 11:28:54,52,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78636107,114892,0,78772063,92075031,394.75460313757605,31.09521484375,0.078771
2026-02-23 11:28:54,53,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78724403,118331,0,78865319,92038946,394.5986623332572,31.11962890625,0.078864
2026-02-23 11:28:54,54,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78655927,113804,0,78793429,91984640,394.3147484040258,31.06884765625,0.078792
2026-02-23 11:28:55,55,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78762511,113304,0,78899358,92010792,394.7194875028518,31.142578125,0.078898
2026-02-23 11:28:55,56,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78697550,113176,0,78839107,92056505,396.0170400853649,31.22119140625,0.078838
2026-02-23 11:28:55,57,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78814036,114617,0,78953428,92034305,396.7451363469406,31.32421875,0.078953
2026-02-23 11:28:55,58,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78783854,120120,0,78928323,92074586,394.44572901885266,31.1328125,0.078928
2026-02-23 11:28:56,59,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78862663,114473,0,79002847,92102989,396.39398963000934,31.31591796875,0.079002
2026-02-23 11:28:56,60,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78721162,113983,0,78858182,92040973,397.58841644157854,31.35302734375,0.078858
2026-02-23 11:28:56,61,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78917153,113566,296,79058986,91997492,396.42318157957976,31.3408203125,0.079059
2026-02-23 11:28:57,62,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78890071,115391,0,79028813,92084237,395.71485427817635,31.27294921875,0.079029
2026-02-23 11:28:57,63,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78763840,114285,0,78901168,92091211,394.30841339146525,31.111328125,0.078901
2026-02-23 11:28:57,64,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78812219,113890,0,78947420,92084424,397.8402417572326,31.40869140625,0.078948
2026-02-23 11:28:58,65,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78774729,112998,0,78911696,92016646,398.15786691187657,31.41943359375,0.078912
2026-02-23 11:28:58,66,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,79010002,113363,0,79153679,92101027,398.1114897729713,31.51171875,0.079153
