Date,Iteration,Functor,inTuningPhase,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,computeInteractions[ns],remainderTraversal[ns],rebuildNeighborLists[ns],computeInteractionsTotal[ns],tuning[ns],energyWatts[W],energyJoules[J],energyDeltaT[s]
2026-02-13 11:15:35,0,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,1235394541,428846,221,1235873339,93075646,289.64585959701066,357.962890625,1.235864
2026-02-13 11:15:36,1,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,77384901,421033,0,77839314,93478398,468.2587328191041,36.44879150390625,0.077839
2026-02-13 11:15:36,2,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,76415010,402364,0,76854986,93008155,471.08644735119316,36.20440673828125,0.076853
2026-02-13 11:15:36,3,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,75852432,411689,0,76299640,92973892,470.9061734088705,35.92919921875,0.076298
2026-02-13 11:15:37,4,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,75784311,412239,0,76234794,92975286,471.7642723596099,35.9644775390625,0.076234
2026-02-13 11:15:37,5,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,75696948,427001,0,76159020,92903909,469.6817081757662,35.77001953125,0.076158
2026-02-13 11:15:37,6,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,75406558,411350,0,75856311,92896863,471.5707085063608,35.77099609375,0.075855
2026-02-13 11:15:38,7,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,75393086,401637,0,75838568,93083215,471.262520170728,35.7391357421875,0.075837
2026-02-13 11:15:38,8,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,74978498,410740,0,75430237,93078198,472.2614432462217,35.6226806640625,0.07543
2026-02-13 11:15:38,9,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,75063148,416741,0,75516256,92955328,472.6528876713236,35.6923828125,0.075515
2026-02-13 11:15:38,10,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,SoA,enabled,100128591,407035,284,100575081,93090965,457.8455990738163,46.04736328125,0.100574
2026-02-13 11:15:39,11,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,SoA,enabled,99080809,410617,0,99529673,93095814,457.8780411205528,45.5721435546875,0.099529
2026-02-13 11:15:39,12,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,SoA,enabled,98857328,421612,0,99321475,93087181,457.9360459079651,45.482666015625,0.099321
2026-02-13 11:15:40,13,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,SoA,enabled,98432428,399521,0,98861674,93051718,459.496358839684,45.42626953125,0.098861
2026-02-13 11:15:40,14,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,SoA,enabled,98134907,418907,0,98585306,93052076,457.15693596323945,45.068359375,0.098584
2026-02-13 11:15:40,15,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,SoA,enabled,97975462,418933,0,98426091,92990355,459.24730521336045,45.201416015625,0.098425
2026-02-13 11:15:40,16,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,SoA,enabled,98010607,404290,0,98449091,92953214,458.1108570641354,45.10009765625,0.098448
2026-02-13 11:15:41,17,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,SoA,enabled,97925837,414615,0,98370357,93079945,459.9833633642029,45.2490234375,0.098371
2026-02-13 11:15:41,18,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,SoA,enabled,97634663,406004,0,98073965,93004080,457.4378747208712,44.8623046875,0.098073
2026-02-13 11:15:41,19,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,SoA,enabled,97552601,405265,0,97989129,92995832,458.1514132007164,44.893798828125,0.097989
2026-02-13 11:15:42,20,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,enabled,119282076,410510,308,119725649,93072545,456.66201498630204,54.67431640625,0.119726
2026-02-13 11:15:42,21,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,enabled,117709110,405694,0,118147418,93033783,455.985264252372,53.873291015625,0.118147
2026-02-13 11:15:43,22,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,enabled,117816398,400140,0,118250044,93112803,457.73502511120597,54.126708984375,0.118249
2026-02-13 11:15:43,23,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,enabled,117377076,409407,0,117817432,93113239,458.38740997614923,54.00537109375,0.117816
2026-02-13 11:15:43,24,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,enabled,117806608,403183,0,118240828,93002633,455.7030126754905,53.88232421875,0.11824
2026-02-13 11:15:44,25,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,enabled,118196167,403414,0,118641819,93039228,456.131814865349,54.115478515625,0.11864
2026-02-13 11:15:44,26,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,enabled,117573297,412349,0,118017150,93114074,457.1947772177078,53.956298828125,0.118016
2026-02-13 11:15:44,27,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,enabled,118164527,419012,0,118617264,93079317,457.7327982207291,54.29443359375,0.118616
2026-02-13 11:15:45,28,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,enabled,118495088,403633,0,118931866,93104353,456.38701812920937,54.278564453125,0.118931
2026-02-13 11:15:45,29,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,enabled,117976138,403833,0,118413532,93049165,456.6698925151167,54.0751953125,0.118412
