Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-10-02 14:28:07,1130,pairwise,VerletClusterLists,1.000000,vcl_c01_balanced,none,AoS,disabled,15746806,49966
2025-10-02 14:28:07,1130,pairwise,VerletClusterLists,1.000000,vcl_c01_balanced,none,AoS,disabled,3482,49966
2025-10-02 14:30:58,6130,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,AoS,enabled,15952758,51899
2025-10-02 14:30:58,6130,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,AoS,enabled,3576,51899
2025-10-02 14:33:23,11130,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,AoS,enabled,15994716,55483
2025-10-02 14:33:23,11130,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,AoS,enabled,4982,55483
2025-10-02 14:35:50,16130,pairwise,VerletClusterLists,1.000000,vcl_sliced_c02,none,AoS,enabled,16178719,60152
2025-10-02 14:35:50,16130,pairwise,VerletClusterLists,1.000000,vcl_sliced_c02,none,AoS,enabled,5035,60152
2025-10-02 14:38:17,21130,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,SoA,enabled,16283390,113373
2025-10-02 14:38:17,21130,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,SoA,enabled,8902,113373
2025-10-02 14:42:06,26130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,50930507,2286527
2025-10-02 14:42:06,26130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,7608,2286527
2025-10-02 14:44:47,31130,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,176197720,6738441
2025-10-02 14:44:47,31130,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,10380,6738441
2025-10-02 14:46:44,36130,pairwise,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,200327917,7519703
2025-10-02 14:46:45,36130,pairwise,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,8684,7519703
2025-10-02 14:48:42,41130,pairwise,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,213069219,8021987
2025-10-02 14:48:42,41130,pairwise,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,8964,8021987
2025-10-02 14:50:40,46130,pairwise,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,214746008,8177394
2025-10-02 14:50:40,46130,pairwise,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,10631,8177394
2025-10-02 14:52:41,51130,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,212550420,8198725
2025-10-02 14:52:41,51130,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,13511,8198725
2025-10-02 14:56:50,56130,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,180663294,7047688
2025-10-02 14:56:50,56130,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,12615,7047688
2025-10-02 14:58:38,61130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,50198618,2387260
