Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-10-02 14:28:57,1130,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,190540180,8487683
2025-10-02 14:28:57,1130,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,10067,8487683
2025-10-02 14:31:37,6130,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,233651385,8842413
2025-10-02 14:31:37,6130,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,15660,8842413
2025-10-02 14:34:03,11130,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,235213904,8840390
2025-10-02 14:34:03,11130,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,16809,8840390
2025-10-02 14:36:30,16130,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,234030432,8865827
2025-10-02 14:36:30,16130,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,17439,8865827
2025-10-02 14:38:56,21130,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,229271947,8867622
2025-10-02 14:38:56,21130,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,17518,8867622
2025-10-02 14:42:29,26130,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,176376372,7403669
2025-10-02 14:42:29,26130,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,16315,7403669
2025-10-02 14:44:28,31130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,79422504,2653625
2025-10-02 14:44:28,31130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,8984,2653625
2025-10-02 14:46:20,36130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,69140669,2374558
2025-10-02 14:46:20,36130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,9271,2374558
2025-10-02 14:48:16,41130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,64596924,2360220
2025-10-02 14:48:16,41130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,8931,2360220
2025-10-02 14:50:11,46130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,45639850,1929290
2025-10-02 14:50:11,46130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,8046,1929290
2025-10-02 14:52:09,51130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,39916443,1650163
2025-10-02 14:52:09,51130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,7750,1650163
2025-10-02 14:56:23,56130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,38574298,1561191
2025-10-02 14:56:23,56130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,8627,1561191
2025-10-02 14:58:32,61130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,37315349,1503982
2025-10-02 14:58:32,61130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,9500,1503982
2025-10-02 15:00:28,66130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,36307949,1370349
2025-10-02 15:00:28,66130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,8104,1370349
2025-10-02 15:02:25,71130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,33667639,1296900
2025-10-02 15:02:25,71130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,9793,1296900
2025-10-02 15:04:24,76130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,33249653,1233604
2025-10-02 15:04:24,76130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,7872,1233604
2025-10-02 15:06:26,81130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,34011342,1253131
2025-10-02 15:06:26,81130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,9032,1253131
2025-10-02 15:08:51,86130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,33058366,1233235
2025-10-02 15:08:51,86130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,8313,1233235
2025-10-02 15:11:42,91130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,33551133,1268038
2025-10-02 15:11:42,91130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,8224,1268038
2025-10-02 15:14:12,96130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,33228732,1293901
2025-10-02 15:14:12,96130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,8068,1293901
2025-10-02 15:16:29,101130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,33095686,1280099
2025-10-02 15:16:29,101130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,8702,1280099
2025-10-02 15:18:40,106130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,32761273,1283411
2025-10-02 15:18:40,106130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,7850,1283411
2025-10-02 15:20:47,111130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,32486878,1265352
2025-10-02 15:20:47,111130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,8121,1265352
2025-10-02 15:22:51,116130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,32631049,1252847
2025-10-02 15:22:51,116130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,7649,1252847
2025-10-02 15:26:45,121130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,32847291,1238802
2025-10-02 15:26:45,121130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,8384,1238802
2025-10-02 15:30:26,126130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,32593391,1225448
2025-10-02 15:30:26,126130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,8238,1225448
