Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-10-02 14:28:08,1130,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,AoS,enabled,16232400,48574
2025-10-02 14:28:08,1130,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,AoS,enabled,3391,48574
2025-10-02 14:30:58,6130,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,AoS,enabled,15930714,50724
2025-10-02 14:30:58,6130,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,AoS,enabled,3534,50724
2025-10-02 14:33:23,11130,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,AoS,enabled,15985218,54825
2025-10-02 14:33:23,11130,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,AoS,enabled,3788,54825
2025-10-02 14:35:50,16130,pairwise,VerletClusterLists,1.000000,vcl_sliced_c02,none,AoS,enabled,15874476,60034
2025-10-02 14:35:50,16130,pairwise,VerletClusterLists,1.000000,vcl_sliced_c02,none,AoS,enabled,5574,60034
2025-10-02 14:38:17,21130,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,SoA,enabled,15832624,108728
2025-10-02 14:38:17,21130,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,SoA,enabled,9165,108728
2025-10-02 14:42:08,26130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,73371079,3034030
2025-10-02 14:42:08,26130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,10621,3034030
2025-10-02 14:44:49,31130,pairwise,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,180325639,6808178
2025-10-02 14:44:49,31130,pairwise,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,9591,6808178
2025-10-02 14:46:43,36130,pairwise,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,182997197,7165916
2025-10-02 14:46:43,36130,pairwise,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,9352,7165916
2025-10-02 14:48:40,41130,pairwise,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,186736563,7255807
2025-10-02 14:48:40,41130,pairwise,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,14870,7255807
2025-10-02 14:50:38,46130,pairwise,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,195007973,7541377
2025-10-02 14:50:38,46130,pairwise,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,8975,7541377
2025-10-02 14:52:39,51130,pairwise,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,203315521,7858377
2025-10-02 14:52:39,51130,pairwise,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,9275,7858377
2025-10-02 14:56:39,56130,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,121816741,5303573
2025-10-02 14:56:39,56130,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,16101,5303573
2025-10-02 14:58:32,61130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,36885989,1572276
2025-10-02 14:58:32,61130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,8726,1572276
2025-10-02 15:00:30,66130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,38556878,1747814
2025-10-02 15:00:30,66130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,7233,1747814
2025-10-02 15:02:28,71130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,39239126,1790657
2025-10-02 15:02:28,71130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,12367,1790657
2025-10-02 15:04:27,76130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,39651124,1797105
2025-10-02 15:04:27,76130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,6976,1797105
2025-10-02 15:06:28,81130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,39211056,1784323
2025-10-02 15:06:28,81130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,7851,1784323
2025-10-02 15:08:53,86130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,36587361,1649802
2025-10-02 15:08:53,86130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,7220,1649802
2025-10-02 15:11:43,91130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,33240821,1379964
2025-10-02 15:11:43,91130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,6241,1379964
2025-10-02 15:14:12,96130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,29082168,1125347
2025-10-02 15:14:12,96130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,6935,1125347
2025-10-02 15:16:28,101130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,27571089,996674
2025-10-02 15:16:28,101130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,7365,996674
2025-10-02 15:18:39,106130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,27857535,1005575
2025-10-02 15:18:39,106130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,6174,1005575
2025-10-02 15:20:46,111130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,28935489,1022241
2025-10-02 15:20:46,111130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,7051,1022241
2025-10-02 15:22:50,116130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,29605819,1029427
2025-10-02 15:22:50,116130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,7669,1029427
2025-10-02 15:26:44,121130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,29669674,1035108
2025-10-02 15:26:44,121130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,7561,1035108
2025-10-02 15:30:24,126130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,32123421,1017315
2025-10-02 15:30:24,126130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,6650,1017315
