Date,Iteration,Functor,inTuningPhase,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,computeInteractions[ns],remainderTraversal[ns],rebuildNeighborLists[ns],computeInteractionsTotal[ns],tuning[ns],energyWatts[W],energyJoules[J],energyDeltaT[s]
2026-02-23 11:21:38,0,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,736820258,122671,301,736979064,93576775,341.21537996208394,251.46652221679688,0.736973
2026-02-23 11:21:39,1,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78652532,119391,0,78797559,93946408,393.9876384292866,31.0450439453125,0.078797
2026-02-23 11:21:39,2,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78578876,128920,0,78732468,93976405,394.1229783573547,31.03009033203125,0.078732
2026-02-23 11:21:39,3,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78595356,114483,0,78736030,93989974,392.9629949355433,30.93994140625,0.078735
2026-02-23 11:21:40,4,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78518294,114727,0,78657820,93584695,396.1325813271536,31.15899658203125,0.078658
2026-02-23 11:21:40,5,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78668445,113957,0,78807827,93522501,390.8195516419861,30.79931640625,0.078807
2026-02-23 11:21:40,6,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78523447,115561,0,78663436,93493789,392.51417786554674,30.8763427734375,0.078663
2026-02-23 11:21:41,7,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78516641,114726,0,78667047,93691469,389.6222562995767,30.6500244140625,0.078666
2026-02-23 11:21:41,8,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78754613,113595,0,78902910,93623831,392.4484274202492,30.9649658203125,0.078902
2026-02-23 11:21:41,9,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78612070,115335,0,78761238,93648707,392.2275990747207,30.891845703125,0.07876
2026-02-23 11:21:41,10,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,70765278,109651,293,70913146,93636857,378.97174618899214,26.8740234375,0.070913
2026-02-23 11:21:42,11,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,70713846,111429,0,70860002,93549265,380.7438148515008,26.9791259765625,0.070859
2026-02-23 11:21:42,12,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,69953822,111312,0,70098927,93509337,383.91051461593605,26.9117431640625,0.070099
2026-02-23 11:21:42,13,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,70173025,111722,0,70318463,93581298,380.1126278566654,26.728759765625,0.070318
2026-02-23 11:21:43,14,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,70640936,110357,0,70783359,93565139,377.81730065393526,26.7430419921875,0.070783
