Date,Iteration,Functor,inTuningPhase,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,computeInteractions[ns],remainderTraversal[ns],rebuildNeighborLists[ns],computeInteractionsTotal[ns],tuning[ns],energyWatts[W],energyJoules[J],energyDeltaT[s]
2026-01-15 14:53:37,0,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,757900345,120368,489,758064691,92325128,328.05387024306054,248.68353271484375,0.758057
2026-01-15 14:53:38,1,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78067052,115530,0,78221356,92117303,384.7313853853714,30.09368896484375,0.07822
2026-01-15 14:53:38,2,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78125237,114982,0,78275925,92145474,384.184241256787,30.072021484375,0.078275
2026-01-15 14:53:38,3,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78034262,115573,0,78184750,92065699,383.16120094767217,29.95745849609375,0.078185
2026-01-15 14:53:39,4,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78148418,114892,0,78299768,91684453,381.9867391345995,29.9091796875,0.078299
2026-01-15 14:53:39,5,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78032769,115770,0,78183375,91657621,382.9440415273017,29.9393310546875,0.078182
2026-01-15 14:53:39,6,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78150369,115925,0,78300407,91660226,383.6036730264502,30.035400390625,0.078298
2026-01-15 14:53:40,7,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78070796,117420,0,78221994,91591658,384.5678330784498,30.0816650390625,0.078222
2026-01-15 14:53:40,8,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78069040,113753,0,78217505,91630301,384.17415901034946,30.0489501953125,0.078217
2026-01-15 14:53:40,9,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78074778,112918,0,78221471,91624709,382.48469031254393,29.9183349609375,0.078221
