Date,Iteration,Functor,inTuningPhase,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,computeInteractions[ns],remainderTraversal[ns],rebuildNeighborLists[ns],computeInteractionsTotal[ns],tuning[ns],energyWatts[W],energyJoules[J],energyDeltaT[s]
2026-02-24 23:49:16,0,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,731675943,215926,299,731998292,94019347,342.3379171346887,250.58108520507812,0.73197
2026-02-24 23:49:17,1,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,79245363,115996,0,79385852,93413858,387.91222387684854,30.7947998046875,0.079386
2026-02-24 23:49:17,2,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,79145963,115284,0,79286664,93571481,396.8705473627578,31.46588134765625,0.079285
2026-02-24 23:49:17,3,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,79287527,114857,0,79429007,93467746,388.539317103619,30.86090087890625,0.079428
2026-02-24 23:49:18,4,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78982679,115371,0,79122077,93063058,389.22351025157354,30.796142578125,0.079122
2026-02-24 23:49:18,5,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,79128818,115234,0,79268806,92951696,388.27534398298826,30.7781982421875,0.079269
2026-02-24 23:49:18,6,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,79075719,114628,0,79213574,92952207,389.5355130223127,30.8570556640625,0.079215
2026-02-24 23:49:19,7,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,79143412,115963,0,79283815,92901754,392.6271976259097,31.128662109375,0.079283
2026-02-24 23:49:19,8,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,79027352,114808,0,79167409,93053212,385.5342140290269,30.52197265625,0.079168
2026-02-24 23:49:19,9,LJFunctorAVX,true,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78984960,114172,0,79124436,92930080,389.6811319297874,30.8331298828125,0.079124
