Date,Iteration,Functor,inTuningPhase,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,computeInteractions[ns],remainderTraversal[ns],rebuildNeighborLists[ns],computeInteractionsTotal[ns],tuning[ns],energyWatts[W],energyJoules[J],energyDeltaT[s]
2026-02-24 23:36:08,0,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,754433693,118949,354,754588544,91855391,325.5490760452683,245.65347290039062,0.754582
2026-02-24 23:36:09,1,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78742005,109989,0,78876945,93011345,380.64930331600146,30.02447509765625,0.078877
2026-02-24 23:36:09,2,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78741887,110136,0,78875127,92986660,383.90745716125195,30.28070068359375,0.078875
2026-02-24 23:36:09,3,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78745564,110052,0,78880019,93124112,382.16555009294296,30.14483642578125,0.078879
2026-02-24 23:36:10,4,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78897202,110863,0,79032928,92945942,379.0694676088483,29.9586181640625,0.079032
2026-02-24 23:36:10,5,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78781060,110743,0,78916471,92515703,381.49060888317956,30.105712890625,0.078916
2026-02-24 23:36:10,6,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78641886,109674,0,78775087,92527996,381.30721150031735,30.0374755859375,0.078775
2026-02-24 23:36:11,7,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78761576,109465,0,78900821,92553805,381.2879361731622,30.0836181640625,0.0789
2026-02-24 23:36:11,8,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78869597,113539,0,79006470,92576649,382.3090893610928,30.2047119140625,0.079006
2026-02-24 23:36:11,9,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78944602,109648,0,79093034,92566570,379.67089799300186,30.0289306640625,0.079092
2026-02-24 23:36:12,10,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78835786,109422,0,78967389,92571452,381.5099178820852,30.1270751953125,0.078968
2026-02-24 23:36:12,11,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78722636,110547,271,78859818,92537182,380.58508056207205,30.012939453125,0.07886
2026-02-24 23:36:12,12,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78935083,113376,0,79071903,92619792,379.21441844987413,29.98486328125,0.079071
2026-02-24 23:36:13,13,LJFunctorAVX,false,pairwise,LinkedCells,1.000000,lc_c04,none,SoA,enabled,78693123,110414,0,78826282,92575583,380.86383498147825,30.02197265625,0.078826
